docId,filename,0 app healthkit health,1 data read store,2 work code result,3 fhir resourc patient,4 class java creat,5 api request access,6 time queri step,7 file dicom imag,8 error code follow,9 hl7 messag segment,10 server send applic,11 valu type cda,12 patient medic inform,13 imag dicom pixel,14 exampl find question,15 project researchkit creat,16 messag hl7 xml,17 studi store seri,18 imag dicom slice,19 fit googl api
921,29768897.txt,0.0029337760117839557,0.004539583240562191,0.005408767545610511,0.0025044063310105695,0.002204783119065526,0.0014980421039118036,0.0029193111883618703,0.004205482958095604,0.08218735875278108,0.0015350630432839796,0.0021627695388728024,0.002297756257181362,0.027331675818857426,0.0018177873101235065,0.005960162238065671,0.002092909827344683,0.0015925391533470256,0.15464881334847783,0.6899400566296648,0.002218955583597877
922,29793317.txt,0.005419664060516536,0.1496084531212956,0.009991799974125696,0.004626474867402926,0.004072970732474897,0.002767384053554412,0.005392942700969143,0.7138805656521103,0.010605172156119762,0.0028357740921245134,0.003995357618961955,0.004244723167976419,0.0034166240069571203,0.05043216917593688,0.011010410115409673,0.003866303401350852,0.002941951662189778,0.0032433512614899185,0.0035487561715171635,0.004099152007516485
923,29794416.txt,0.0030104898769734933,0.3445888891294889,0.005550198746448233,0.2902034796018853,0.0022624349078485804,0.0015372136696844274,0.0029956468200020383,0.004315450062403634,0.11048494344081612,0.0015752026513818455,0.00221932273522273,0.05465485493337636,0.0018978504703460746,0.001865319735943319,0.006116011587369169,0.0021476362964765743,0.0016341816759623208,0.054098617507236706,0.02811975452208807,0.0807225016290462
924,29848835.txt,0.0024896787925774524,0.0038524086623420123,0.004590021118926286,0.002125304489936937,0.0018710364225905448,0.0012712775759010392,0.0024774035663953265,0.39281614379010815,0.04812148700209188,0.001302694510004388,0.520831731051091,0.0019499358509438422,0.0015695246490095966,0.0015426216920626254,0.005057949027066286,0.0017760978312548526,0.0013514702351207712,0.0014899268224830115,0.001630223364695517,0.0018830635453984971
925,29854990.txt,0.026397931668303593,0.2646147498541766,0.005024650313042236,0.0023265496157825415,0.002048204899911701,0.0013916548756989099,0.452489586614806,0.003906820007274634,0.005333101316289782,0.0014260466799383958,0.002009175019798122,0.025807080456430292,0.0017181429702916857,0.0016886925717983163,0.19491692744180358,0.0019442765714106191,0.0014794409794688145,0.0016310080239348712,0.001784589248613792,0.0020613708712256
926,29856822.txt,0.001849690412633675,0.0028621215674588924,0.1319384287678684,0.0015789809314694396,0.0013900741504775762,0.09734071445094562,0.001840570614429312,0.0026514776441142235,0.003619465162871136,9.678282808727739E-4,0.001363585380997304,0.0014486919595790816,0.0011660679700210644,0.0011460805958727741,0.10015399699160739,0.0013195401511897492,0.001004065883645471,0.001106931290610191,0.0012111636798765482,0.6440405241134595
927,29871239.txt,0.005176008091711839,0.008009104816376714,0.009542591005522889,0.049376241251560385,0.543383007182973,0.00264296865896643,0.005150488064696426,0.007419657715253708,0.010128387346731839,0.0027082840344359554,0.003815735280658459,0.0040538899125841165,0.048220782578567434,0.003207089358021256,0.2802619807645129,0.0036924830518919134,0.002809688098540204,0.003097537446285117,0.0033892120349493606,0.003914863305759949
928,29872103.txt,0.26618882303751457,0.15121724758061592,0.15221334567370456,0.0028700867654301502,0.0025267141247484206,0.0309197420329009,0.0033455738799816224,0.004819545786486551,0.21099978531217486,0.0017592049940444293,0.002478565939293699,0.002633262718697668,0.002119541903039272,0.002083211193228025,0.006830434242029009,0.11921036001050805,0.0018250734678530668,0.0020120501673596774,0.002201511607330414,0.03174591956305923
929,29875088.txt,0.004226041291552211,0.00653917209221048,0.007791213402913586,0.003607543494515023,0.003175942697282621,0.0021578974544022656,0.004205205024294175,0.1528840770687118,0.008269496953194995,0.0022112253219049153,0.0031154230379810146,0.0033098685045373443,0.0026641492848789652,0.0026184835519090306,0.008585485606687348,0.0030147916249665505,0.0022940184231602947,0.7733664265769511,0.002767180760102855,0.003196357827843442
930,29892911.txt,0.4847661771430046,0.3061732312221276,0.09662927984629878,0.002956423081003444,0.0026027213000942447,0.0017684216005526162,0.0034462135281466046,0.004964524618121168,0.0067769471658165005,0.0018121243968141818,0.032634555251841946,0.0027124750281676217,0.002183300755494798,0.002145877165961221,0.0070359034749893105,0.032552086659969864,0.001879974288540065,0.0020725755146386573,0.002267736225748966,0.0026194517326679546
931,29923833.txt,0.1957273919874356,0.005701973208782653,0.2948573230083253,0.0031456759456974866,0.09879053397492556,0.0018816255787118626,0.0036668199043922334,0.005282324364666454,0.29527437274358986,0.0019281259716505703,0.002716560819335633,0.002886111769400727,0.0023230628636724316,0.002283243635445641,0.007486300746242025,0.03463588031310189,0.0020003192154700064,0.002205249642357537,0.03441997063864354,0.002787133668152954
932,29931949.txt,0.0034632890870517907,0.005358926187157059,0.0063849883358076285,0.002956423081003444,0.0026027213000942447,0.0017684216005526162,0.0034462135281466046,0.15537167713560643,0.15718409968330174,0.0018121243968141818,0.0025531247483448977,0.36368964107013224,0.2428347447834712,0.002145877165961221,0.037117333978486364,0.0024706561564728138,0.001879974288540065,0.0020725755146386573,0.002267736225748966,0.0026194517326679546
933,29933005.txt,0.005687393019105734,0.00880039714290365,0.010485390383352888,0.004855020637834098,0.4488701117725427,0.0029040915768254877,0.05505890031691156,0.008152713200247687,0.011129062874310607,0.0029758600524351915,0.004192726482155693,0.004454410576747925,0.0035854036909116096,0.003523946891749536,0.06095386808635261,0.34985413780762414,0.0030872827465416677,0.003403571350019705,0.0037240631247670904,0.00430164826666038
934,29950365.txt,0.003176617492079264,0.3084213917412554,0.0058564749070701165,0.0027117070036729424,0.0023872826671610223,0.029213500453116735,0.003160955351916596,0.004553589188018597,0.006215989589294068,0.001662126929647624,0.0023417914390614623,0.030079410446836635,0.002002579396650561,0.0019682535214086668,0.006453510951422951,0.0022661491334660558,0.001724360588887316,0.0019010193685739774,0.0020800257734962368,0.5818232640569639
935,29969955.txt,0.020185877815830863,0.021326596812827996,0.09435127305815494,0.4543242631875779,0.001566214140217926,0.0010641657700930303,0.0020737942083149954,0.002987453422723294,0.04028171364330677,0.0010904643743536741,0.0015363689083626889,0.0016322595676879867,0.001313823541337527,0.0012913035138942981,0.0766411596795836,0.001486742590435663,0.0554367183864107,0.0012471934961222966,0.21858633203377212,0.0015762818489918
936,29985672.txt,0.1340238813127174,0.3518526937646198,0.00913203514000237,0.00422838038920592,0.0037225036479392242,0.3897409487842217,0.004928895932744977,0.007100437914951153,0.009692628459962207,0.002591764119122627,0.003651568913280748,0.0038794772943735473,0.0031226336168161985,0.0030691090813414726,0.010062996891464173,0.0035336194293797527,0.0026888054233347746,0.002964270478591984,0.0032433961994351,0.04676995320649483
937,29997538.txt,0.28733143627371727,0.14793515337796193,0.007515350858622942,0.00347981164126301,0.0030634924809060495,0.03748837128093308,0.004056311842029166,0.005843416211461621,0.04338357812042681,0.0021329327361733425,0.003005115633812398,0.0740064328713122,0.0025698200755388673,0.0025257712236158914,0.008281500363189103,0.002908047264985551,0.0022127943921735477,0.0024394926590778675,0.0026692035278647252,0.35715196716493464
938,29999534.txt,0.0019433565314776098,0.0030070559938106425,0.003582810580898687,0.035418144403019186,0.0014604658493755152,0.01787191786686539,0.0019337749175571638,0.10406336258809759,0.17259877935821796,0.00101683795198183,0.0014326357201664894,0.0015220519944948601,0.0012251162628132539,0.6426290261599081,0.00394805880458746,0.001386360092395316,0.0010549105837868145,0.0011629849724102373,0.0012724955656904808,0.001469853802445365
939,30005111.txt,0.002544707709625896,0.003937557749585213,0.004691473519997875,0.002172279708116929,0.046118027453484124,0.0012993763926955467,0.002532161166354457,0.06995621859366054,0.22600765088170677,0.0013314877295731989,0.4439323082659687,0.0019930349280261068,0.0016042155665582103,0.001576717978452149,0.005169743953494341,0.0018153545982391838,0.0013813415356610749,0.17834540181780748,0.0016662558949053245,0.0019246845560869506
940,30025370.txt,0.0760692245177877,0.0026493025889455977,0.003156558895881435,0.0014615725331861885,0.016158126640792927,8.742579690534658E-4,0.2693891691771683,0.01732573586445131,0.003350332332356677,8.958634040298619E-4,0.0012621931650974195,0.0013409714677161965,0.0010793625704047644,0.030803690065960208,0.003478353058217669,0.44736385301597537,9.294064847761227E-4,0.001024623121303037,0.001121105095330617,0.1202662980315651
941,30026946.txt,0.003362150781961925,0.06360835682876502,0.006198527753953091,0.0028700867654301502,0.0025267141247484206,0.0017167784489506071,0.0033455738799816224,0.004819545786486551,0.0357820038084731,0.6150214402570006,0.002478565939293699,0.031836226302647964,0.002119541903039272,0.002083211193228025,0.0360333978259793,0.0023985056747068754,0.17704285497155484,0.0020120501673596774,0.002201511607330414,0.0025429559791089367
942,30054826.txt,0.003684988540421537,0.1337302421734587,0.006793717837804177,0.0031456759456974866,0.002769332251418523,0.0018816255787118626,0.0036668199043922334,0.3253529967763566,0.007210767573068776,0.0019281259716505703,0.002716560819335633,0.2269355824575838,0.0023230628636724316,0.002283243635445641,0.007486300746242025,0.0026288130719328805,0.16203565542131507,0.09822645136586457,0.00241290339747453,0.002787133668152954
943,30055955.txt,0.017357980336329525,0.00277301871996336,0.0966992068076417,0.6397306592974201,0.00134679871226918,9.150837372741462E-4,0.0017832704338126449,0.0025689325101662342,0.0035067848853841694,9.376980946874841E-4,0.0013211345844862349,0.0014035916465071309,0.0011297662357818517,0.00111040110352951,0.06590427995300663,0.001278460559675375,9.72807557541119E-4,0.016638344604146652,0.1412663242135119,0.0013554560068650952
944,30057197.txt,0.004560868733882713,0.007057267897608928,0.008408507905351002,0.043508153567513586,0.003427571277544031,0.002328866745902878,0.12338273945712164,0.04615265920504285,0.4446873310663473,0.0023864197575177125,0.003362256671544867,0.0035721079691729287,0.002875228692178136,0.0028259448827348274,0.00926570995579602,0.003253652274758311,0.0024757725207412234,0.002729412597599008,0.0029864233070754863,0.28075310551456656
945,30064437.txt,0.0015507227647961442,0.0023995134753134113,0.0028589431942926545,0.001323768377067114,0.001165394822385962,0.08160741971175325,0.08235866803995044,0.0022229161782925263,0.04344224224497159,8.113970518049943E-4,0.0011431874640280796,0.014683803337311797,0.41852481534523805,9.608382344267574E-4,0.2860049656438883,0.0011062613167783883,0.05471883821440305,9.280166776505617E-4,0.0010154018626309439,0.0011728860430160668
946,30066695.txt,0.0026022241972625884,0.1396409232109736,0.11780948474514144,0.0022213784311265403,0.0019556162294270246,0.0013287454105765316,0.025191788610006097,0.0037302130328883873,0.005092019596166647,0.001361582540559433,0.0019183506868116367,0.0020380822897972397,0.0016404746797174577,0.6344794026424857,0.05049138162186344,0.0018563859590948423,0.001412563162041725,0.0015572786502318404,0.0017039172680431364,0.0019681870357847
947,30067737.txt,0.004076410362109442,0.4665970575285207,0.007515350858622942,0.00347981164126301,0.0030634924809060495,0.0020814930419821025,0.004056311842029166,0.21828468564516748,0.04338357812042681,0.0021329327361733425,0.1446326285896163,0.0031926763934102516,0.0025698200755388673,0.037932649462566866,0.008281500363189103,0.002908047264985551,0.0022127943921735477,0.03784637089802884,0.0026692035278647252,0.0030831847754248715
948,30076859.txt,0.0026624008312690606,0.00411967039908359,0.004908454889444022,0.0022727479776015877,0.0020008400046187024,0.001359472750036428,0.0026492740084480835,0.09631678107102391,0.1902103860913039,0.0013930692411669517,0.25633855577706627,0.07146044303084426,0.0016784107824184043,0.0016496414266473894,0.0285339220477657,0.001899315026679687,0.0014452287934283786,0.3253443638538553,0.0017433204854616058,0.0020137015118368755
949,3009706.txt,0.003684988540421537,0.037709040449951665,0.006793717837804177,0.0031456759456974866,0.03477639949258754,0.0018816255787118626,0.0036668199043922334,0.03728939160583546,0.007210767573068776,0.0979493276951576,0.32278723323102576,0.002886111769400727,0.03433013010484144,0.002283243635445641,0.039493367987411036,0.22667828376011595,0.13002858818014607,0.002205249642357537,0.00241290339747453,0.002787133668152954
950,30104165.txt,0.0038068341366079245,0.0058905111967416214,0.007018354791539358,0.16857665653246873,0.035926294826836146,0.001943842268919392,0.10298424529173279,0.005456986498456709,0.007449194440415704,0.0019918802156492087,0.002806384971833721,0.26750469030879453,0.13466144991042475,0.0023587399847417026,0.007733838226386294,0.0027157358106330637,0.002066460557484641,0.0022781670895803538,0.23395044160108472,0.002879291339668644
951,30116426.txt,0.045997849648025224,0.007348372084802466,0.008755349189373528,0.004053964559425401,0.003568954652140797,0.002424929821725437,0.7472048904453331,0.00680755301417385,0.009292818679386606,0.002484856828901975,0.003500945893734907,0.0037194533161287895,0.0029938285701444573,0.002942511860222104,0.09214561048369035,0.0033878616904409477,0.0025778952908815855,0.0028419977293054387,0.0031096098350683653,0.04484074640709454
952,30132814.txt,0.0014347709060330185,0.0022200951718577755,0.10234221775216495,0.6243313221584962,0.0010782550067359744,7.326214469243627E-4,0.001427696845939967,0.00205670254643066,0.0028075526994235677,7.507266350886464E-4,0.0010577081543939135,0.06343437732832535,9.044975237023869E-4,8.889936844003649E-4,0.15246040163292213,0.001023543077986647,7.788354784969969E-4,8.5862628680858E-4,0.038325869575926645,0.0010851860879419447
953,30143280.txt,0.10082382002250509,0.0016159498312119875,0.0019253522932012074,8.914904239935415E-4,7.848339198361633E-4,0.018674981177432277,0.7448499078796736,0.0014970205669051395,0.020185269947821702,5.464344928252283E-4,0.0914785033106849,0.00988879194411682,6.583603438655502E-4,6.470755003954049E-4,0.002121631579864041,7.450105225564082E-4,5.668941926331777E-4,6.249718574368337E-4,6.838213185347893E-4,7.898788745060712E-4
954,30154022.txt,0.0030104898769734933,0.004658286568742111,0.005550198746448233,0.0025698928197149824,0.0022624349078485804,0.0015372136696844274,0.0029956468200020383,0.10890948161955648,0.29352449866583363,0.0015752026513818455,0.00221932273522273,0.00235783915479993,0.0018978504703460746,0.02801382762523153,0.006116011587369169,0.0021476362964765743,0.0016341816759623208,0.0018016017286602846,0.5249414044185641,0.002276977961181566
955,30156521.txt,0.042492330118231475,0.19731462114844864,0.008088099572089943,0.0037450098573055903,0.0032969628018747065,0.002240124685974863,0.042470699879707835,0.006288745934627746,0.008584608238753096,0.0022954846254378677,0.0032341370255563086,0.003435991886092019,0.002765667371266621,0.0027182615339223144,0.008912637720289442,0.003129671026943471,0.04048668702684022,0.0026254076360740387,0.0028726248870700652,0.6130022270234937
956,30157984.txt,0.005419664060516536,0.008386126289047408,0.05706590891820842,0.004626474867402926,0.004072970732474897,0.002767384053554412,0.005392942700969143,0.6197323477639448,0.010605172156119762,0.0028357740921245134,0.003995357618961955,0.004244723167976419,0.0034166240069571203,0.09750627812001961,0.011010410115409673,0.003866303401350852,0.002941951662189778,0.0032433512614899185,0.14477108300376534,0.004099152007516485
957,30161759.txt,0.6815497772651853,0.009257724557870413,0.06299696047974787,0.005107319937724371,0.0044962882591890255,0.0030550075721027356,0.00595344934730541,0.00857638263155752,0.16760744084910753,0.003130505617059563,0.004410608554136174,0.004685891502118141,0.003771725214241849,0.003707074709314396,0.012154759015587333,0.00426814129827867,0.0032477185785638506,0.0035804436504265785,0.0039175903184115405,0.004525190642071742
958,30171467.txt,0.0029337760117839557,0.004539583240562191,0.3111950082885661,0.0025044063310105695,0.002204783119065526,0.0014980421039118036,0.0029193111883618703,0.004205482958095604,0.2860448525814181,0.0015350630432839796,0.0021627695388728024,0.002297756257181362,0.0018494890902777932,0.0018177873101235065,0.005960162238065671,0.002092909827344683,0.0015925391533470256,0.0017556929770000313,0.0019210149580147686,0.35896956978371275
959,30175237.txt,0.0782926800589259,0.012507622616964692,0.014902430399096424,0.006900230177063152,0.14649356781821427,0.0041274593519144784,0.008043390926121908,0.011587097531759764,0.0860266893143944,0.00422946077232138,0.00595894023001497,0.14674973074406997,0.005095778698073435,0.0050084328159860966,0.2270499582358719,0.005766460246364417,0.00438782101291269,0.004837348281524661,0.005292849335089494,0.21674205143331593
960,30177741.txt,0.1687253705801806,0.2532384740452216,0.0058564749070701165,0.0027117070036729424,0.0023872826671610223,0.0016220416050998412,0.003160955351916596,0.004553589188018597,0.1993562015254123,0.0844365034736983,0.0023417914390614623,0.2508110812309718,0.002002579396650561,0.0019682535214086668,0.006453510951422951,0.0022661491334660558,0.001724360588887316,0.0019010193685739774,0.0020800257734962368,0.0024026282486091315
961,30183028.txt,0.0012900769390406022,0.0244068989158098,0.06961049997959583,0.0011012690950661244,9.695150025317965E-4,6.587379418898869E-4,0.0012837162846998575,0.5621166928562926,0.08096185294072793,6.750172556322549E-4,9.510402618851143E-4,0.07944783501084801,8.132806372370966E-4,7.993403311812463E-4,0.1707010990845044,9.20320669643424E-4,7.002913746652917E-4,7.720354289371962E-4,8.447328926723134E-4,9.757470971392641E-4
962,30192322.txt,0.0014171106874123003,0.0021927686029059325,0.27340484086390937,0.001209710953747977,0.0010649830487754587,0.6038517469614185,0.0014101237000688105,0.014340124749936688,0.015081732885407846,0.025358961368922732,0.0010446891022477007,0.0011098921444722685,8.933643010092619E-4,8.780512943972413E-4,0.027496430397436447,0.0010109445548015447,7.692489969465324E-4,8.480576811344794E-4,9.279136569210215E-4,0.025689304048127838
963,30199061.txt,0.34294109243772025,0.004658286568742111,0.11014423030360108,0.0025698928197149824,0.0022624349078485804,0.07998273733754906,0.0029956468200020383,0.004315450062403634,0.00589091188366329,0.0015752026513818455,0.00221932273522273,0.00235783915479993,0.0018978504703460746,0.001865319735943319,0.006116011587369169,0.0021476362964765743,0.0016341816759623208,0.0018016017286602846,0.0019712466327998584,0.42065310418979296
964,30208002.txt,0.0026624008312690606,0.027244747043046507,0.028033531533406937,0.025397824621564504,0.0020008400046187024,0.001359472750036428,0.0026492740084480835,0.050066627783098075,0.005209772939600562,0.0013930692411669517,0.325713785708955,0.002085213098955504,0.0016784107824184043,0.0016496414266473894,0.12103422862361736,0.001899315026679687,0.39457153174079795,0.0015932908383744589,0.0017433204854616058,0.0020137015118368755
965,30208554.txt,0.3447289650295997,0.09856829295193004,0.006583014839196405,0.003048114732495699,0.033697830757646034,0.0018232681136011513,0.0035530957304339248,0.005118496309126565,0.006987130032302093,0.0018683263253273712,0.002632308349009399,0.0027966007801827134,0.002251014491482699,0.0022124302322360664,0.06928289301324247,0.0025472820442600276,0.0019382805398972655,0.002136855175083984,0.0023380686761427577,0.4058877318768037
966,30209044.txt,0.0038068341366079245,0.0058905111967416214,0.0731491418210421,0.0032496889587118613,0.0028609013120847685,0.001943842268919392,0.0037880647474786856,0.005456986498456709,0.007449194440415704,0.0019918802156492087,0.002806384971833721,0.0029815421907835172,0.002399875851419266,0.0023587399847417026,0.2061261993148945,0.0027157358106330637,0.002066460557484641,0.0022781670895803538,0.6638005572928526,0.002879291339668644
967,30213240.txt,0.11480019777320949,0.3691964534208836,0.019364467585079852,8.602766202851844E-4,7.573544862291412E-4,5.145852660730694E-4,0.0010027986000463742,0.0014446053026856676,0.3871156049013334,5.273021515914138E-4,7.429226025820124E-4,0.027049082881389915,6.353091365954487E-4,6.244194099762268E-4,0.07207345781001401,7.189254277692265E-4,5.470454947941219E-4,6.030896830956968E-4,6.598786447450712E-4,7.622228016211098E-4
968,30215997.txt,0.004560868733882713,0.32397555546836004,0.008408507905351002,0.4000412270846086,0.003427571277544031,0.002328866745902878,0.004538381618089982,0.006537873258698965,0.00892468565656452,0.0023864197575177125,0.003362256671544867,0.0035721079691729287,0.002875228692178136,0.0028259448827348274,0.00926570995579602,0.003253652274758311,0.2005497022524607,0.002729412597599008,0.0029864233070754863,0.0034496038901593194
969,30217315.txt,0.0021224905166574042,0.18763948471784114,0.11452621281359295,0.0018118556652163868,0.001595088119442815,0.001083784224267648,0.2049027956885741,0.003042528693625288,0.40973481906613385,0.0011105676570926414,0.001564692675083156,0.0016623511290120923,0.001338044567481801,0.019750633916631722,0.004311981479575045,0.03838520056017758,0.001152149733588315,0.0012701861624325632,0.001389791181864645,0.0016053414317089027
970,30245975.txt,0.004387075670274381,0.044893603356620244,0.008088099572089943,0.0037450098573055903,0.0032969628018747065,0.002240124685974863,0.004365445431750732,0.463551799310113,0.008584608238753096,0.0022954846254378677,0.0032341370255563086,0.04154124633404912,0.002765667371266621,0.0027182615339223144,0.008912637720289442,0.003129671026943471,0.002381432578883119,0.0026254076360740387,0.3458199149186839,0.04142341030413723
971,3025096.txt,0.004748999325626749,0.007348372084802466,0.13250190015656896,0.004053964559425401,0.08606665529693776,0.002424929821725437,0.04597443496455898,0.00680755301417385,0.009292818679386606,0.002484856828901975,0.04474979621613338,0.0037194533161287895,0.0029938285701444573,0.04419136218262058,0.09214561048369035,0.0033878616904409477,0.0025778952908815855,0.0028419977293054387,0.4980958137038501,0.0035918960846960646
972,30257355.txt,0.0024369794820594966,0.046105088835059545,0.13149553724472787,0.02324743020088219,0.0018314319845728897,0.0012443683007260012,0.0024249640869681037,0.0034933395187173475,0.004768669544752069,0.001275120229058015,0.0017965328537304943,0.04424288587925027,0.001536302344553963,0.0015099688455170752,0.004950886852155999,0.0017385029690587266,0.0013228635129248242,0.0014583893741578896,0.0015957162437103334,0.721525021697417
973,30259213.txt,0.0010836512231121398,0.001676789540610931,0.001997840851785415,9.250545961479634E-4,8.143825275262011E-4,5.533330259900747E-4,0.0010783083395619016,0.05802763843030482,0.0021204834192617254,5.670074803691001E-4,0.019623615864626295,8.487240909008827E-4,6.831472841695862E-4,6.714375719417139E-4,0.011613885919840639,7.730597990970615E-4,5.882374777238315E-4,6.485017377923748E-4,0.8854729074333684,0.010231993385869012
974,30269991.txt,0.003176617492079264,0.004915344413069547,0.1162223102991377,0.1682604600917743,0.0023872826671610223,0.0016220416050998412,0.22389262613605174,0.004553589188018597,0.3097220369174799,0.001662126929647624,0.0023417914390614623,0.0024879515988197403,0.002002579396650561,0.0019682535214086668,0.06163642864745673,0.08504052567751673,0.001724360588887316,0.0019010193685739774,0.0020800257734962368,0.0024026282486091315
975,30285043.txt,0.1957273919874356,0.48580798182631785,0.006793717837804177,0.0031456759456974866,0.002769332251418523,0.0018816255787118626,0.0036668199043922334,0.005282324364666454,0.23126023826125186,0.0019281259716505703,0.002716560819335633,0.002886111769400727,0.03433013010484144,0.002283243635445641,0.007486300746242025,0.0026288130719328805,0.0020003192154700064,0.002205249642357537,0.00241290339747453,0.002787133668152954
976,30289320.txt,0.0070879613950195495,0.010967568972321406,0.013067505973167356,0.006050610312561471,0.005326724865687547,0.0036192485581692893,0.007053014585996058,0.44111260921294143,0.013869688229891675,0.003708690624647221,0.00522522064952501,0.005551346653817225,0.004468339511859157,0.31221476403230736,0.014399667759835021,0.1281856468028391,0.003847552094516232,0.004241729427365558,0.004641144997768315,0.0053609653397639935
977,30294624.txt,7.819073711328007E-4,0.0012098856843226148,0.13727133438552713,0.12291428717256242,5.876168342852527E-4,3.9925684803853573E-4,7.78052219270343E-4,0.0011208415744420775,0.0015300325238631236,0.7270985240714004,5.76419412291065E-4,6.123959522949862E-4,4.929241860010129E-4,4.844750557739253E-4,0.001588497134195705,5.578004641608593E-4,4.244421175365883E-4,4.679257293837018E-4,5.119871966008587E-4,5.913940669166645E-4
978,30303471.txt,0.0020112548994609385,0.09045889069318835,0.26574830549336503,0.0017168998189548653,0.0015114926404258358,0.018496339601239368,0.0020013385163217172,0.002883075657478699,0.213567866670843,0.0010523649571014626,0.0014826901624360015,0.0015752305259367435,0.0012679202431881813,0.10606231349115813,0.004085998881558245,0.0014347977239807497,0.0010917677975030259,0.001203618165721272,0.28082662546368403,0.0015212085964543924
979,30305980.txt,0.004748999325626749,0.1310949230519979,0.008755349189373528,0.004053964559425401,0.003568954652140797,0.002424929821725437,0.004725584642160501,0.4605449065605572,0.009292818679386606,0.002484856828901975,0.003500945893734907,0.0037194533161287895,0.0029938285701444573,0.002942511860222104,0.2158921614508858,0.1271344126576364,0.0025778952908815855,0.0028419977293054387,0.0031096098350683653,0.0035918960846960646
980,30306653.txt,0.004226041291552211,0.00653917209221048,0.044497755716121204,0.003607543494515023,0.003175942697282621,0.0021578974544022656,0.004205205024294175,0.00605790781588132,0.008269496953194995,0.0022112253219049153,0.0031154230379810146,0.0033098685045373443,0.0026641492848789652,0.0026184835519090306,0.26553128179914065,0.0030147916249665505,0.0022940184231602947,0.0025290379995910684,0.002767180760102855,0.627207577152373
981,30313768.txt,0.002291468188814322,0.003545707151616359,0.08383751822340461,0.0019561027891445296,0.021625308270198037,0.0011700674532855793,0.0022801702292579717,0.0629944448671791,0.00448393375701809,0.0011989831934615925,0.5191732560697488,0.12121407890731913,0.0014445702053967144,0.001419809071465375,0.1439778845971328,0.021537928017538472,0.0012438757405739994,0.0013713093944325804,0.0015004365189592679,0.0017331473540526346
982,30327744.txt,0.045997849648025224,0.007348372084802466,0.050004199511772006,0.004053964559425401,0.003568954652140797,0.002424929821725437,0.004725584642160501,0.6255403078501511,0.009292818679386606,0.002484856828901975,0.003500945893734907,0.0037194533161287895,0.0029938285701444573,0.002942511860222104,0.2158921614508858,0.0033878616904409477,0.0025778952908815855,0.0028419977293054387,0.0031096098350683653,0.0035918960846960646
983,30338697.txt,0.0030913233705157656,0.0047833644107745914,0.11310167021963077,0.0026388960129280427,0.0023231826681756286,0.001578488796431058,0.0030760817683909035,0.4071904921994472,0.03289969777990453,0.0016174978055101335,0.0022789129073598293,0.002421148577479286,0.0019488089156517085,0.27042151782100116,0.033130841548260834,0.0022053016439106316,0.0016780604529551203,0.05555119845838521,0.05572539843190673,0.002338116211380933
984,30352239.txt,0.004076410362109442,0.0063076404221580375,0.007515350858622942,0.00347981164126301,0.14469100543670996,0.0020814930419821025,0.004056311842029166,0.6785741027515302,0.007976699881475842,0.0021329327361733425,0.003005115633812398,0.0031926763934102516,0.0025698200755388673,0.0025257712236158914,0.008281500363189103,0.002908047264985551,0.0022127943921735477,0.1086601273759308,0.0026692035278647252,0.0030831847754248715
985,30352779.txt,0.0027254265286311453,0.0278896984574521,0.005024650313042236,0.0023265496157825415,0.025720710039584153,0.02506416001537136,0.0027119889610294715,0.6667369639181032,0.10002312187497957,0.0014260466799383958,0.002009175019798122,0.025807080456430292,0.0017181429702916857,0.0016886925717983163,0.07655440174344133,0.0019442765714106191,0.0014794409794688145,0.0016310080239348712,0.001784589248613792,0.025733876010898046
986,30361033.txt,0.18500705745861634,0.4126289658919119,0.009542591005522889,0.004418478909834256,0.0038898590822594847,0.00264296865896643,0.2748970621150532,0.007419657715253708,0.055086149688457965,0.0027082840344359554,0.003815735280658459,0.0040538899125841165,0.003263020236841306,0.003207089358021256,0.010515406714156149,0.0036924830518919134,0.002809688098540204,0.003097537446285117,0.0033892120349493606,0.003914863305759949
987,30363492.txt,0.5764422576494861,0.15654023844387696,0.004062867738764998,0.0018812181520500438,0.020797435946280755,0.001125274267006407,0.13618186576598257,0.0031590045037596477,0.004312277260225884,0.0011530830384068444,0.001624593128059477,0.040008557714765955,0.001389268348976404,0.0013654551348265742,0.04275962271811788,0.0015721170758325018,0.0011962569835534365,0.001318812149954312,0.0014429959566181053,0.0016667980234552073
988,30370698.txt,0.4420388570665645,0.027244747043046507,0.21303414468511028,0.0022727479776015877,0.0020008400046187024,0.001359472750036428,0.0026492740084480835,0.0038164744951722407,0.005209772939600562,0.0013930692411669517,0.0019627126934741545,0.18708582625065887,0.0016784107824184043,0.0016496414266473894,0.07478407533569152,0.001899315026679687,0.0014452287934283786,0.0015932908383744589,0.0017433204854616058,0.02513877815579979
989,30390148.txt,0.0016160226787461955,0.03057344951468295,0.08719801373206935,0.01541595844518384,0.05736025704618075,8.251720662771624E-4,0.2963734430986854,0.0023165217140181603,0.0031622252827721987,8.455644470770671E-4,0.001191326334962643,0.0012656815676865994,0.0010187609081189395,0.0010012984994414614,0.11557463461533345,0.0011528452519806267,8.772242251156486E-4,9.67094848533518E-4,0.0010581597660807194,0.3802063459570533
